provincia;anno;tipologia;patologia;sesso;valore;;
Foggia;2012;dimissioni;malattie infettive,parassitarie;F;32.77;;
Foggia;2013;dimissioni;malattie infettive,parassitarie;F;33.04;;
Foggia;2014;dimissioni;malattie infettive,parassitarie;F;33.09;;
Foggia;2015;dimissioni;malattie infettive,parassitarie;F;36.34;;
Foggia;2016;dimissioni;malattie infettive,parassitarie;F;28.92;;
Foggia;2017;dimissioni;malattie infettive,parassitarie;F;26.47;;
Foggia;2018;dimissioni;malattie infettive,parassitarie;F;22.02;;
Foggia;2019;dimissioni;malattie infettive,parassitarie;F;20.21;;
Foggia;2020;dimissioni;malattie infettive,parassitarie;F;14.28;;
Foggia;2021;dimissioni;malattie infettive,parassitarie;F;20.68;;
Foggia;2022;dimissioni;malattie infettive,parassitarie;F;32.29;;
Foggia;2023;dimissioni;malattie infettive,parassitarie;F;27.56;;
Foggia;2024;dimissioni;malattie infettive,parassitarie;F;29.5;;
Bari;1999;dimissioni;malattie infettive,parassitarie;F;43.09;;
Bari;2000;dimissioni;malattie infettive,parassitarie;F;42.76;;
Bari;2001;dimissioni;malattie infettive,parassitarie;F;49.91;;
Bari;2002;dimissioni;malattie infettive,parassitarie;F;42.76;;
Bari;2003;dimissioni;malattie infettive,parassitarie;F;41.36;;
Bari;2004;dimissioni;malattie infettive,parassitarie;F;40.34;;
Bari;2005;dimissioni;malattie infettive,parassitarie;F;39.53;;
Bari;2006;dimissioni;malattie infettive,parassitarie;F;41.12;;
Bari;2007;dimissioni;malattie infettive,parassitarie;F;40.35;;
Bari;2008;dimissioni;malattie infettive,parassitarie;F;38.45;;
Bari;2009;dimissioni;malattie infettive,parassitarie;F;29.7;;
Bari;2010;dimissioni;malattie infettive,parassitarie;F;35.58;;
Bari;2011;dimissioni;malattie infettive,parassitarie;F;34.38;;
Bari;2012;dimissioni;malattie infettive,parassitarie;F;31.41;;
Bari;2013;dimissioni;malattie infettive,parassitarie;F;26.21;;
Bari;2014;dimissioni;malattie infettive,parassitarie;F;26.43;;
Bari;2015;dimissioni;malattie infettive,parassitarie;F;25.47;;
Bari;2016;dimissioni;malattie infettive,parassitarie;F;21.8;;
Bari;2017;dimissioni;malattie infettive,parassitarie;F;20.83;;
Bari;2018;dimissioni;malattie infettive,parassitarie;F;20.02;;
Bari;2019;dimissioni;malattie infettive,parassitarie;F;20.96;;
Bari;2020;dimissioni;malattie infettive,parassitarie;F;13.61;;
Bari;2021;dimissioni;malattie infettive,parassitarie;F;14.01;;
Bari;2022;dimissioni;malattie infettive,parassitarie;F;19.74;;
Bari;2023;dimissioni;malattie infettive,parassitarie;F;15.96;;
Bari;2024;dimissioni;malattie infettive,parassitarie;F;18.87;;
Taranto;1999;dimissioni;malattie infettive,parassitarie;F;33.45;;
Taranto;2000;dimissioni;malattie infettive,parassitarie;F;34.76;;
Taranto;2001;dimissioni;malattie infettive,parassitarie;F;43.4;;
Taranto;2002;dimissioni;malattie infettive,parassitarie;F;39.7;;
Taranto;2003;dimissioni;malattie infettive,parassitarie;F;35.13;;
Taranto;2004;dimissioni;malattie infettive,parassitarie;F;32.12;;
Taranto;2005;dimissioni;malattie infettive,parassitarie;F;30.66;;
Taranto;2006;dimissioni;malattie infettive,parassitarie;F;32.24;;
Taranto;2007;dimissioni;malattie infettive,parassitarie;F;30.49;;
Taranto;2008;dimissioni;malattie infettive,parassitarie;F;30.91;;
Taranto;2009;dimissioni;malattie infettive,parassitarie;F;27.22;;
Taranto;2010;dimissioni;malattie infettive,parassitarie;F;32.88;;
Taranto;2011;dimissioni;malattie infettive,parassitarie;F;22.64;;
Taranto;2012;dimissioni;malattie infettive,parassitarie;F;19.01;;
Taranto;2013;dimissioni;malattie infettive,parassitarie;F;18.19;;
Taranto;2014;dimissioni;malattie infettive,parassitarie;F;17.64;;
Taranto;2015;dimissioni;malattie infettive,parassitarie;F;17.34;;
Taranto;2016;dimissioni;malattie infettive,parassitarie;F;17.08;;
Taranto;2017;dimissioni;malattie infettive,parassitarie;F;16.04;;
Taranto;2018;dimissioni;malattie infettive,parassitarie;F;16.43;;
Taranto;2019;dimissioni;malattie infettive,parassitarie;F;15.98;;
Taranto;2020;dimissioni;malattie infettive,parassitarie;F;9.85;;
Taranto;2021;dimissioni;malattie infettive,parassitarie;F;9.5;;
Taranto;2022;dimissioni;malattie infettive,parassitarie;F;12.97;;
Taranto;2023;dimissioni;malattie infettive,parassitarie;F;11.88;;
Taranto;2024;dimissioni;malattie infettive,parassitarie;F;12.74;;
Brindisi;1999;dimissioni;malattie infettive,parassitarie;F;38.51;;
Brindisi;2000;dimissioni;malattie infettive,parassitarie;F;35.89;;
Brindisi;2001;dimissioni;malattie infettive,parassitarie;F;38.54;;
Brindisi;2002;dimissioni;malattie infettive,parassitarie;F;32.47;;
Brindisi;2003;dimissioni;malattie infettive,parassitarie;F;33.87;;
Brindisi;2004;dimissioni;malattie infettive,parassitarie;F;29.66;;
Brindisi;2005;dimissioni;malattie infettive,parassitarie;F;25.8;;
Brindisi;2006;dimissioni;malattie infettive,parassitarie;F;29.12;;
Brindisi;2007;dimissioni;malattie infettive,parassitarie;F;30.37;;
Brindisi;2008;dimissioni;malattie infettive,parassitarie;F;29.15;;
Brindisi;2009;dimissioni;malattie infettive,parassitarie;F;26.07;;
Brindisi;2010;dimissioni;malattie infettive,parassitarie;F;26.37;;
Brindisi;2011;dimissioni;malattie infettive,parassitarie;F;29.48;;
Brindisi;2012;dimissioni;malattie infettive,parassitarie;F;23.55;;
Brindisi;2013;dimissioni;malattie infettive,parassitarie;F;24.0;;
Brindisi;2014;dimissioni;malattie infettive,parassitarie;F;23.98;;
Brindisi;2015;dimissioni;malattie infettive,parassitarie;F;28.76;;
Brindisi;2016;dimissioni;malattie infettive,parassitarie;F;26.06;;
Brindisi;2017;dimissioni;malattie infettive,parassitarie;F;19.62;;
Brindisi;2018;dimissioni;malattie infettive,parassitarie;F;21.04;;
Brindisi;2019;dimissioni;malattie infettive,parassitarie;F;21.97;;
Brindisi;2020;dimissioni;malattie infettive,parassitarie;F;14.42;;
Brindisi;2021;dimissioni;malattie infettive,parassitarie;F;13.0;;
Brindisi;2022;dimissioni;malattie infettive,parassitarie;F;20.49;;
Brindisi;2023;dimissioni;malattie infettive,parassitarie;F;20.08;;
Brindisi;2024;dimissioni;malattie infettive,parassitarie;F;20.55;;
Lecce;1999;dimissioni;malattie infettive,parassitarie;F;31.24;;
Lecce;2000;dimissioni;malattie infettive,parassitarie;F;31.48;;
Lecce;2001;dimissioni;malattie infettive,parassitarie;F;48.8;;
Lecce;2002;dimissioni;malattie infettive,parassitarie;F;37.1;;
Lecce;2003;dimissioni;malattie infettive,parassitarie;F;32.78;;
Lecce;2004;dimissioni;malattie infettive,parassitarie;F;30.3;;
Lecce;2005;dimissioni;malattie infettive,parassitarie;F;27.99;;
Lecce;2006;dimissioni;malattie infettive,parassitarie;F;30.61;;
Lecce;2007;dimissioni;malattie infettive,parassitarie;F;25.56;;
Lecce;2008;dimissioni;malattie infettive,parassitarie;F;24.18;;
Lecce;2009;dimissioni;malattie infettive,parassitarie;F;18.92;;
Lecce;2010;dimissioni;malattie infettive,parassitarie;F;25.76;;
Lecce;2011;dimissioni;malattie infettive,parassitarie;F;23.1;;
Lecce;2012;dimissioni;malattie infettive,parassitarie;F;23.54;;
Lecce;2013;dimissioni;malattie infettive,parassitarie;F;24.63;;
Lecce;2014;dimissioni;malattie infettive,parassitarie;F;22.31;;
Lecce;2015;dimissioni;malattie infettive,parassitarie;F;21.6;;
Lecce;2016;dimissioni;malattie infettive,parassitarie;F;18.53;;
Lecce;2017;dimissioni;malattie infettive,parassitarie;F;16.61;;
Lecce;2018;dimissioni;malattie infettive,parassitarie;F;15.79;;
Lecce;2019;dimissioni;malattie infettive,parassitarie;F;13.46;;
Lecce;2020;dimissioni;malattie infettive,parassitarie;F;9.73;;
Lecce;2021;dimissioni;malattie infettive,parassitarie;F;8.86;;
Lecce;2022;dimissioni;malattie infettive,parassitarie;F;14.75;;
Lecce;2023;dimissioni;malattie infettive,parassitarie;F;17.75;;
Lecce;2024;dimissioni;malattie infettive,parassitarie;F;18.59;;
Barletta-Andria-Trani;2010;dimissioni;malattie infettive,parassitarie;F;30.77;;
Barletta-Andria-Trani;2011;dimissioni;malattie infettive,parassitarie;F;31.8;;
Barletta-Andria-Trani;2012;dimissioni;malattie infettive,parassitarie;F;30.01;;
Barletta-Andria-Trani;2013;dimissioni;malattie infettive,parassitarie;F;31.82;;
Barletta-Andria-Trani;2014;dimissioni;malattie infettive,parassitarie;F;23.8;;
Barletta-Andria-Trani;2015;dimissioni;malattie infettive,parassitarie;F;25.21;;
Barletta-Andria-Trani;2016;dimissioni;malattie infettive,parassitarie;F;22.87;;
Barletta-Andria-Trani;2017;dimissioni;malattie infettive,parassitarie;F;18.41;;
Barletta-Andria-Trani;2018;dimissioni;malattie infettive,parassitarie;F;16.54;;
Barletta-Andria-Trani;2019;dimissioni;malattie infettive,parassitarie;F;14.14;;
Barletta-Andria-Trani;2020;dimissioni;malattie infettive,parassitarie;F;9.54;;
Barletta-Andria-Trani;2021;dimissioni;malattie infettive,parassitarie;F;8.2;;
Barletta-Andria-Trani;2022;dimissioni;malattie infettive,parassitarie;F;14.44;;
Barletta-Andria-Trani;2023;dimissioni;malattie infettive,parassitarie;F;13.46;;
Barletta-Andria-Trani;2024;dimissioni;malattie infettive,parassitarie;F;15.39;;
Foggia;1999;dimissioni;malattie infettive,parassitarie;M;58.38;;
Foggia;2000;dimissioni;malattie infettive,parassitarie;M;55.2;;
Foggia;2001;dimissioni;malattie infettive,parassitarie;M;63.63;;
Foggia;2002;dimissioni;malattie infettive,parassitarie;M;59.32;;
Foggia;2003;dimissioni;malattie infettive,parassitarie;M;47.7;;
Foggia;2004;dimissioni;malattie infettive,parassitarie;M;48.9;;
Foggia;2005;dimissioni;malattie infettive,parassitarie;M;54.42;;
Foggia;2006;dimissioni;malattie infettive,parassitarie;M;57.29;;
Foggia;2007;dimissioni;malattie infettive,parassitarie;M;54.58;;
Foggia;2008;dimissioni;malattie infettive,parassitarie;M;48.52;;
Foggia;2009;dimissioni;malattie infettive,parassitarie;M;39.34;;
Foggia;2010;dimissioni;malattie infettive,parassitarie;M;55.66;;
Foggia;2011;dimissioni;malattie infettive,parassitarie;M;53.22;;
Foggia;2012;dimissioni;malattie infettive,parassitarie;M;45.71;;
Foggia;2013;dimissioni;malattie infettive,parassitarie;M;50.26;;
Foggia;2014;dimissioni;malattie infettive,parassitarie;M;52.05;;
Foggia;2015;dimissioni;malattie infettive,parassitarie;M;52.87;;
Foggia;2016;dimissioni;malattie infettive,parassitarie;M;37.8;;
Foggia;2017;dimissioni;malattie infettive,parassitarie;M;35.11;;
Foggia;2018;dimissioni;malattie infettive,parassitarie;M;29.91;;
Foggia;2019;dimissioni;malattie infettive,parassitarie;M;26.55;;
Foggia;2020;dimissioni;malattie infettive,parassitarie;M;21.19;;
Foggia;2021;dimissioni;malattie infettive,parassitarie;M;26.63;;
Foggia;2022;dimissioni;malattie infettive,parassitarie;M;38.87;;
Foggia;2023;dimissioni;malattie infettive,parassitarie;M;35.24;;
Foggia;2024;dimissioni;malattie infettive,parassitarie;M;39.53;;
Bari;1999;dimissioni;malattie infettive,parassitarie;M;54.1;;
Bari;2000;dimissioni;malattie infettive,parassitarie;M;53.54;;
Bari;2001;dimissioni;malattie infettive,parassitarie;M;66.72;;
Bari;2002;dimissioni;malattie infettive,parassitarie;M;55.83;;
Bari;2003;dimissioni;malattie infettive,parassitarie;M;53.6;;
Bari;2004;dimissioni;malattie infettive,parassitarie;M;53.72;;
Bari;2005;dimissioni;malattie infettive,parassitarie;M;49.62;;
Bari;2006;dimissioni;malattie infettive,parassitarie;M;54.76;;
Bari;2007;dimissioni;malattie infettive,parassitarie;M;51.64;;
Bari;2008;dimissioni;malattie infettive,parassitarie;M;51.08;;
Bari;2009;dimissioni;malattie infettive,parassitarie;M;38.97;;
Bari;2010;dimissioni;malattie infettive,parassitarie;M;49.98;;
Bari;2011;dimissioni;malattie infettive,parassitarie;M;47.1;;
Bari;2012;dimissioni;malattie infettive,parassitarie;M;41.15;;
Bari;2013;dimissioni;malattie infettive,parassitarie;M;39.66;;
Bari;2014;dimissioni;malattie infettive,parassitarie;M;36.05;;
Bari;2015;dimissioni;malattie infettive,parassitarie;M;34.86;;
Bari;2016;dimissioni;malattie infettive,parassitarie;M;27.82;;
Bari;2017;dimissioni;malattie infettive,parassitarie;M;27.97;;
Bari;2018;dimissioni;malattie infettive,parassitarie;M;24.69;;
Bari;2019;dimissioni;malattie infettive,parassitarie;M;24.72;;
Bari;2020;dimissioni;malattie infettive,parassitarie;M;17.31;;
Bari;2021;dimissioni;malattie infettive,parassitarie;M;17.12;;
Bari;2022;dimissioni;malattie infettive,parassitarie;M;25.06;;
Bari;2023;dimissioni;malattie infettive,parassitarie;M;20.52;;
Bari;2024;dimissioni;malattie infettive,parassitarie;M;21.85;;
Taranto;1999;dimissioni;malattie infettive,parassitarie;M;43.0;;
Taranto;2000;dimissioni;malattie infettive,parassitarie;M;39.07;;
Taranto;2001;dimissioni;malattie infettive,parassitarie;M;53.8;;
Taranto;2002;dimissioni;malattie infettive,parassitarie;M;48.93;;
Taranto;2003;dimissioni;malattie infettive,parassitarie;M;44.14;;
Taranto;2004;dimissioni;malattie infettive,parassitarie;M;42.14;;
Taranto;2005;dimissioni;malattie infettive,parassitarie;M;38.39;;
Taranto;2006;dimissioni;malattie infettive,parassitarie;M;40.66;;
Taranto;2007;dimissioni;malattie infettive,parassitarie;M;37.56;;
Taranto;2008;dimissioni;malattie infettive,parassitarie;M;38.21;;
Taranto;2009;dimissioni;malattie infettive,parassitarie;M;29.83;;
Taranto;2010;dimissioni;malattie infettive,parassitarie;M;39.2;;
Taranto;2011;dimissioni;malattie infettive,parassitarie;M;34.26;;
Taranto;2012;dimissioni;malattie infettive,parassitarie;M;27.19;;
Taranto;2013;dimissioni;malattie infettive,parassitarie;M;26.24;;
Taranto;2014;dimissioni;malattie infettive,parassitarie;M;24.64;;
Taranto;2015;dimissioni;malattie infettive,parassitarie;M;22.85;;
Taranto;2016;dimissioni;malattie infettive,parassitarie;M;22.51;;
Taranto;2017;dimissioni;malattie infettive,parassitarie;M;22.17;;
Taranto;2018;dimissioni;malattie infettive,parassitarie;M;17.73;;
Taranto;2019;dimissioni;malattie infettive,parassitarie;M;18.26;;
Taranto;2020;dimissioni;malattie infettive,parassitarie;M;10.76;;
Taranto;2021;dimissioni;malattie infettive,parassitarie;M;12.2;;
Taranto;2022;dimissioni;malattie infettive,parassitarie;M;16.66;;
Taranto;2023;dimissioni;malattie infettive,parassitarie;M;14.97;;
Taranto;2024;dimissioni;malattie infettive,parassitarie;M;15.4;;
Brindisi;1999;dimissioni;malattie infettive,parassitarie;M;48.92;;
Brindisi;2000;dimissioni;malattie infettive,parassitarie;M;48.62;;
Brindisi;2001;dimissioni;malattie infettive,parassitarie;M;59.6;;
Brindisi;2002;dimissioni;malattie infettive,parassitarie;M;41.55;;
Brindisi;2003;dimissioni;malattie infettive,parassitarie;M;41.26;;
Brindisi;2004;dimissioni;malattie infettive,parassitarie;M;39.78;;
Brindisi;2005;dimissioni;malattie infettive,parassitarie;M;34.24;;
Brindisi;2006;dimissioni;malattie infettive,parassitarie;M;36.79;;
Brindisi;2007;dimissioni;malattie infettive,parassitarie;M;37.05;;
Brindisi;2008;dimissioni;malattie infettive,parassitarie;M;36.57;;
Brindisi;2009;dimissioni;malattie infettive,parassitarie;M;29.25;;
Brindisi;2010;dimissioni;malattie infettive,parassitarie;M;33.02;;
Brindisi;2011;dimissioni;malattie infettive,parassitarie;M;40.65;;
Brindisi;2012;dimissioni;malattie infettive,parassitarie;M;33.96;;
Brindisi;2013;dimissioni;malattie infettive,parassitarie;M;33.72;;
Brindisi;2014;dimissioni;malattie infettive,parassitarie;M;36.72;;
Brindisi;2015;dimissioni;malattie infettive,parassitarie;M;35.97;;
Brindisi;2016;dimissioni;malattie infettive,parassitarie;M;29.37;;
Brindisi;2017;dimissioni;malattie infettive,parassitarie;M;24.54;;
Brindisi;2018;dimissioni;malattie infettive,parassitarie;M;23.56;;
Brindisi;2019;dimissioni;malattie infettive,parassitarie;M;25.77;;
Brindisi;2020;dimissioni;malattie infettive,parassitarie;M;16.3;;
Brindisi;2021;dimissioni;malattie infettive,parassitarie;M;14.0;;
Brindisi;2022;dimissioni;malattie infettive,parassitarie;M;23.07;;
Brindisi;2023;dimissioni;malattie infettive,parassitarie;M;22.8;;
Brindisi;2024;dimissioni;malattie infettive,parassitarie;M;25.78;;
Lecce;1999;dimissioni;malattie infettive,parassitarie;M;37.27;;
Lecce;2000;dimissioni;malattie infettive,parassitarie;M;36.64;;
Lecce;2001;dimissioni;malattie infettive,parassitarie;M;65.13;;
Lecce;2002;dimissioni;malattie infettive,parassitarie;M;48.95;;
Lecce;2003;dimissioni;malattie infettive,parassitarie;M;44.31;;
Lecce;2004;dimissioni;malattie infettive,parassitarie;M;39.94;;
Lecce;2005;dimissioni;malattie infettive,parassitarie;M;37.64;;
Lecce;2006;dimissioni;malattie infettive,parassitarie;M;39.97;;
Lecce;2007;dimissioni;malattie infettive,parassitarie;M;36.27;;
Lecce;2008;dimissioni;malattie infettive,parassitarie;M;35.13;;
Lecce;2009;dimissioni;malattie infettive,parassitarie;M;27.42;;
Lecce;2010;dimissioni;malattie infettive,parassitarie;M;41.16;;
Lecce;2011;dimissioni;malattie infettive,parassitarie;M;36.16;;
Lecce;2012;dimissioni;malattie infettive,parassitarie;M;33.43;;
Lecce;2013;dimissioni;malattie infettive,parassitarie;M;40.72;;
Lecce;2014;dimissioni;malattie infettive,parassitarie;M;35.34;;
Lecce;2015;dimissioni;malattie infettive,parassitarie;M;30.63;;
Lecce;2016;dimissioni;malattie infettive,parassitarie;M;25.11;;
Lecce;2017;dimissioni;malattie infettive,parassitarie;M;21.32;;
Lecce;2018;dimissioni;malattie infettive,parassitarie;M;18.48;;
Lecce;2019;dimissioni;malattie infettive,parassitarie;M;21.58;;
Lecce;2020;dimissioni;malattie infettive,parassitarie;M;12.52;;
Lecce;2021;dimissioni;malattie infettive,parassitarie;M;12.08;;
Lecce;2022;dimissioni;malattie infettive,parassitarie;M;16.95;;
Lecce;2023;dimissioni;malattie infettive,parassitarie;M;22.0;;
Lecce;2024;dimissioni;malattie infettive,parassitarie;M;23.42;;
Barletta-Andria-Trani;2010;dimissioni;malattie infettive,parassitarie;M;41.2;;
Barletta-Andria-Trani;2011;dimissioni;malattie infettive,parassitarie;M;41.85;;
Barletta-Andria-Trani;2012;dimissioni;malattie infettive,parassitarie;M;42.02;;
Barletta-Andria-Trani;2013;dimissioni;malattie infettive,parassitarie;M;40.75;;
Barletta-Andria-Trani;2014;dimissioni;malattie infettive,parassitarie;M;37.45;;
Barletta-Andria-Trani;2015;dimissioni;malattie infettive,parassitarie;M;37.62;;
Barletta-Andria-Trani;2016;dimissioni;malattie infettive,parassitarie;M;30.47;;
Barletta-Andria-Trani;2017;dimissioni;malattie infettive,parassitarie;M;29.08;;
Barletta-Andria-Trani;2018;dimissioni;malattie infettive,parassitarie;M;23.61;;
Barletta-Andria-Trani;2019;dimissioni;malattie infettive,parassitarie;M;20.85;;
Barletta-Andria-Trani;2020;dimissioni;malattie infettive,parassitarie;M;13.49;;
Barletta-Andria-Trani;2021;dimissioni;malattie infettive,parassitarie;M;13.0;;
Barletta-Andria-Trani;2022;dimissioni;malattie infettive,parassitarie;M;16.01;;
Barletta-Andria-Trani;2023;dimissioni;malattie infettive,parassitarie;M;16.71;;
Barletta-Andria-Trani;2024;dimissioni;malattie infettive,parassitarie;M;20.53;;
Foggia;2003;mortalità;malattie apparato digerente;F;3.16;;
Foggia;2004;mortalità;malattie apparato digerente;F;3.08;;
Foggia;2005;mortalità;malattie apparato digerente;F;3.28;;
Foggia;2006;mortalità;malattie apparato digerente;F;3.02;;
Foggia;2007;mortalità;malattie apparato digerente;F;2.99;;
Foggia;2008;mortalità;malattie apparato digerente;F;2.88;;
Foggia;2009;mortalità;malattie apparato digerente;F;3.19;;
Foggia;2010;mortalità;malattie apparato digerente;F;2.36;;
Foggia;2011;mortalità;malattie apparato digerente;F;3.08;;
Foggia;2012;mortalità;malattie apparato digerente;F;2.98;;
Foggia;2013;mortalità;malattie apparato digerente;F;2.85;;
Foggia;2014;mortalità;malattie apparato digerente;F;2.67;;
Foggia;2015;mortalità;malattie apparato digerente;F;2.31;;
Foggia;2016;mortalità;malattie apparato digerente;F;3.1;;
Foggia;2017;mortalità;malattie apparato digerente;F;2.65;;
Foggia;2018;mortalità;malattie apparato digerente;F;2.64;;
Foggia;2019;mortalità;malattie apparato digerente;F;2.59;;
Foggia;2020;mortalità;malattie apparato digerente;F;2.61;;
Foggia;2021;mortalità;malattie apparato digerente;F;2.79;;
Foggia;2022;mortalità;malattie apparato digerente;F;3.2;;
Foggia;2023;mortalità;malattie apparato digerente;F;2.22;;
Bari;2003;mortalità;malattie apparato digerente;F;3.67;;
Bari;2004;mortalità;malattie apparato digerente;F;3.72;;
Bari;2005;mortalità;malattie apparato digerente;F;3.74;;
Bari;2006;mortalità;malattie apparato digerente;F;3.76;;
Bari;2007;mortalità;malattie apparato digerente;F;3.87;;
Bari;2008;mortalità;malattie apparato digerente;F;3.34;;
Bari;2009;mortalità;malattie apparato digerente;F;3.38;;
Bari;2010;mortalità;malattie apparato digerente;F;3.29;;
Bari;2011;mortalità;malattie apparato digerente;F;3.0;;
Bari;2012;mortalità;malattie apparato digerente;F;2.79;;
Bari;2013;mortalità;malattie apparato digerente;F;2.47;;
Bari;2014;mortalità;malattie apparato digerente;F;2.75;;
Bari;2015;mortalità;malattie apparato digerente;F;2.63;;
Bari;2016;mortalità;malattie apparato digerente;F;2.46;;
Bari;2017;mortalità;malattie apparato digerente;F;2.54;;
Bari;2018;mortalità;malattie apparato digerente;F;2.8;;
Bari;2019;mortalità;malattie apparato digerente;F;2.55;;
Bari;2020;mortalità;malattie apparato digerente;F;2.06;;
Bari;2021;mortalità;malattie apparato digerente;F;2.73;;
Bari;2022;mortalità;malattie apparato digerente;F;2.14;;
Bari;2023;mortalità;malattie apparato digerente;F;2.9;;
Taranto;2003;mortalità;malattie apparato digerente;F;2.78;;
Taranto;2004;mortalità;malattie apparato digerente;F;3.51;;
Taranto;2005;mortalità;malattie apparato digerente;F;3.23;;
Taranto;2006;mortalità;malattie apparato digerente;F;3.82;;
Taranto;2007;mortalità;malattie apparato digerente;F;3.05;;
Taranto;2008;mortalità;malattie apparato digerente;F;2.53;;
Taranto;2009;mortalità;malattie apparato digerente;F;2.67;;
Taranto;2010;mortalità;malattie apparato digerente;F;3.07;;
Taranto;2011;mortalità;malattie apparato digerente;F;2.58;;
Taranto;2012;mortalità;malattie apparato digerente;F;2.46;;
Taranto;2013;mortalità;malattie apparato digerente;F;2.21;;
Taranto;2014;mortalità;malattie apparato digerente;F;2.81;;
Taranto;2015;mortalità;malattie apparato digerente;F;2.37;;
Taranto;2016;mortalità;malattie apparato digerente;F;2.84;;
Taranto;2017;mortalità;malattie apparato digerente;F;2.11;;
Taranto;2018;mortalità;malattie apparato digerente;F;2.59;;
Taranto;2019;mortalità;malattie apparato digerente;F;2.83;;
Taranto;2020;mortalità;malattie apparato digerente;F;2.42;;
Taranto;2021;mortalità;malattie apparato digerente;F;3.1;;
Taranto;2022;mortalità;malattie apparato digerente;F;2.86;;
Taranto;2023;mortalità;malattie apparato digerente;F;3.07;;
Brindisi;2003;mortalità;malattie apparato digerente;F;3.26;;
Brindisi;2004;mortalità;malattie apparato digerente;F;2.93;;
Brindisi;2005;mortalità;malattie apparato digerente;F;2.65;;
Brindisi;2006;mortalità;malattie apparato digerente;F;2.76;;
Brindisi;2007;mortalità;malattie apparato digerente;F;3.45;;
Brindisi;2008;mortalità;malattie apparato digerente;F;3.23;;
Brindisi;2009;mortalità;malattie apparato digerente;F;3.63;;
Brindisi;2010;mortalità;malattie apparato digerente;F;3.08;;
Brindisi;2011;mortalità;malattie apparato digerente;F;2.1;;
Brindisi;2012;mortalità;malattie apparato digerente;F;2.79;;
Brindisi;2013;mortalità;malattie apparato digerente;F;2.26;;
Brindisi;2014;mortalità;malattie apparato digerente;F;2.29;;
Brindisi;2015;mortalità;malattie apparato digerente;F;2.98;;
Brindisi;2016;mortalità;malattie apparato digerente;F;2.68;;
Brindisi;2017;mortalità;malattie apparato digerente;F;2.33;;
Brindisi;2018;mortalità;malattie apparato digerente;F;2.03;;
Brindisi;2019;mortalità;malattie apparato digerente;F;2.45;;
Brindisi;2020;mortalità;malattie apparato digerente;F;2.47;;
Brindisi;2021;mortalità;malattie apparato digerente;F;2.9;;
Brindisi;2022;mortalità;malattie apparato digerente;F;2.38;;
Brindisi;2023;mortalità;malattie apparato digerente;F;2.32;;
Lecce;2003;mortalità;malattie apparato digerente;F;3.24;;
Lecce;2004;mortalità;malattie apparato digerente;F;2.8;;
Lecce;2005;mortalità;malattie apparato digerente;F;2.19;;
Lecce;2006;mortalità;malattie apparato digerente;F;2.47;;
Lecce;2007;mortalità;malattie apparato digerente;F;2.31;;
Lecce;2008;mortalità;malattie apparato digerente;F;2.32;;
Lecce;2009;mortalità;malattie apparato digerente;F;2.46;;
Lecce;2010;mortalità;malattie apparato digerente;F;2.33;;
Lecce;2011;mortalità;malattie apparato digerente;F;2.08;;
Lecce;2012;mortalità;malattie apparato digerente;F;2.45;;
Lecce;2013;mortalità;malattie apparato digerente;F;2.4;;
Lecce;2014;mortalità;malattie apparato digerente;F;2.18;;
Lecce;2015;mortalità;malattie apparato digerente;F;2.46;;
Lecce;2016;mortalità;malattie apparato digerente;F;2.27;;
Lecce;2017;mortalità;malattie apparato digerente;F;2.52;;
Lecce;2018;mortalità;malattie apparato digerente;F;2.42;;
Lecce;2019;mortalità;malattie apparato digerente;F;2.49;;
Lecce;2020;mortalità;malattie apparato digerente;F;2.64;;
Lecce;2021;mortalità;malattie apparato digerente;F;2.47;;
Lecce;2022;mortalità;malattie apparato digerente;F;2.3;;
Lecce;2023;mortalità;malattie apparato digerente;F;2.68;;
Barletta-Andria-Trani;2004;mortalità;malattie apparato digerente;F;0.0;;
Barletta-Andria-Trani;2005;mortalità;malattie apparato digerente;F;0.0;;
Barletta-Andria-Trani;2010;mortalità;malattie apparato digerente;F;3.36;;
Barletta-Andria-Trani;2011;mortalità;malattie apparato digerente;F;3.64;;
Barletta-Andria-Trani;2012;mortalità;malattie apparato digerente;F;3.19;;
Barletta-Andria-Trani;2013;mortalità;malattie apparato digerente;F;3.29;;
Barletta-Andria-Trani;2014;mortalità;malattie apparato digerente;F;2.53;;
Barletta-Andria-Trani;2015;mortalità;malattie apparato digerente;F;2.64;;
Barletta-Andria-Trani;2016;mortalità;malattie apparato digerente;F;2.99;;
Barletta-Andria-Trani;2017;mortalità;malattie apparato digerente;F;3.53;;
Barletta-Andria-Trani;2018;mortalità;malattie apparato digerente;F;2.92;;
Barletta-Andria-Trani;2019;mortalità;malattie apparato digerente;F;3.15;;
Barletta-Andria-Trani;2020;mortalità;malattie apparato digerente;F;2.84;;
Barletta-Andria-Trani;2021;mortalità;malattie apparato digerente;F;2.57;;
Barletta-Andria-Trani;2022;mortalità;malattie apparato digerente;F;2.15;;
Barletta-Andria-Trani;2023;mortalità;malattie apparato digerente;F;2.8;;
Foggia;2003;mortalità;malattie apparato digerente;M;4.74;;
Foggia;2004;mortalità;malattie apparato digerente;M;5.04;;
Foggia;2005;mortalità;malattie apparato digerente;M;5.56;;
Foggia;2006;mortalità;malattie apparato digerente;M;4.85;;
Foggia;2007;mortalità;malattie apparato digerente;M;4.46;;
