data;denominazione;area_balneazione;provincia;comune;X;Y;enterococchi;escherichia_coli
2015-07-13;LIDO TORRE DI RIVOLI;IT016071064001;Foggia;Zapponeta;577852,3911;4593332,445;0;0
2015-07-13;IDROVORA CONSORZIO BONIFICA;IT016071064002;Foggia;Zapponeta;580299,1351;4590204,336;0;0
2015-07-13;LIDO LA CARAVELLA;IT016071064003;Foggia;Zapponeta;580651,6447;4589837,74;0;0
2015-07-13;FOCE ALOISA (30 MT.A SINISTRA);IT016071064004;Foggia;Zapponeta;584159,0665;4587318,64;0;0
2015-07-13;FOCE ALOISA (30 MT. A DESTRA);IT016071064005;Foggia;Zapponeta;584465,7376;4587242,541;0;0
2015-07-13;MASSERIA TORRE MARTELLO;IT016071064006;Foggia;Zapponeta;578633,3651;4591947,26;0;0
2015-07-13;1,5 KM DA ZAPPONETA V.SO M. DI SAVOIA;IT016071064007;Foggia;Zapponeta;581608,6411;4589103,65;0;0
2015-07-13;3,0 KM DA ZAPPONETA V.SO M. DI SAVOIA;IT016071064008;Foggia;Zapponeta;582949,1485;4588080,647;0;0
2015-07-13;TRA FOCE ALOISA E T.RE DI PIETRA;IT016071064009;Foggia;Zapponeta;585538,2983;4586595,777;0;0
2015-07-13;RISAIA 1300 MT A DX P. 206;IT016071064010;Foggia;Zapponeta;579483,2582;4590943,467;0;0
2015-07-13;500 M SX SCARICO RETE FOGNANTE;IT016071064011;Foggia;Zapponeta;580770,1487;4589728,362;0;0
2015-07-13;500 M DX SCARICO RETE FOGNANTE;IT016071064012;Foggia;Zapponeta;581545,2024;4589157,948;0;0
2015-07-13;200 MT SUD LIDO LUCCIOLA;IT016072006001;Bari;Bari;645389,175763;4559044,930928;11;8
2015-07-13;LA ROTONDA S SPIRITO;IT016072006002;Bari;Bari;646124,936489;4558889,617274;0;7
2015-07-13;PUNTA LIDO TITOLO;IT016072006003;Bari;Bari;647838,162207;4558337,902771;7;13
2015-07-13;"STABILIMENTO """"LA BAIA""""";IT016072006004;Bari;Bari;648263,360547;4558069,030515;3;10
2015-07-13;DI FRONTE STRADA PIZZILLO;IT016072006005;Bari;Bari;650029,216674;4557241,422136;5;12
2015-07-13;CURVA CIRCONVALAZIONE;IT016072006006;Bari;Bari;651049,799290;4556367,755071;6;10
2015-07-13;DOPO LIDO PISANI (100 M SUD);IT016072006007;Bari;Bari;652554,215849;4555866,207358;23;13
2015-07-13;LIDO S FRANCESCO;IT016072006008;Bari;Bari;653702,427595;4555528,608194;0;6
2015-07-14;DI FRONTE RISTORANTE EX EL CID;IT016072006009;Bari;Bari;659013,949575;4553728,309597;0;0
2015-07-14;DI FRONTE DEMOLIZIONE AUTO (100 MT.SUD);IT016072006010;Bari;Bari;659623,541122;4553588,330692;0;0
2015-07-14;SUPERMERCATO GS (200 M NORD);IT016072006011;Bari;Bari;661009,612417;4553155,188488;0;0
2015-07-14;LIDO TRULLO;IT016072006012;Bari;Bari;662678,616421;4552495,944409;0;0
2015-07-14;ACQUEDOTTO PUGLIESE - CAMPING S.GIORGIO;IT016072006013;Bari;Bari;664240,601540;4551657,208177;0;0
2015-07-14;LIDO S GIORGIO;IT016072006014;Bari;Bari;664900,322735;4551363,185917;0;0
2015-07-14;LIDO POLIZIA DI STATO;IT016072006015;Bari;Bari;666820,990309;4551008,420479;0;0
2015-07-14;GROTTA REGINA;IT016072006016;Bari;Bari;667301,015356;4550890,018745;0;0
2015-07-14;VIA FONTANELLA;IT016072006017;Bari;Bari;669010,708047;4550284,673892;0;0
2015-07-13;DITTA MERIDIONALPESCA;IT016072006018;Bari;Bari;647387,969918;4558467,882180;6;11
2015-07-13;FOGNA BARI OCCIDENTALE 500 MT NORD;IT016072006019;Bari;Bari;651378,241983;4556157,454507;60;117
2015-07-13;FOGNA BARI OCCIDENTALE 500 MT SUD;IT016072006020;Bari;Bari;652269,910127;4555852,084371;10;12
2015-07-13;DITTA GALLO - IURLO;IT016072006021;Bari;Bari;653113,771603;4555647,441852;4;11
2015-07-13;SCARICO ENEL;IT016072006022;Bari;Bari;653484,039446;4555633,946610;9;14
2015-07-14;FOGNA BARI ORIENTALE 500 MT NORD;IT016072006023;Bari;Bari;661383,822814;4552931,111809;0;0
2015-07-14;FOGNA BARI ORIENTALE 500 MT SUD;IT016072006024;Bari;Bari;662345,544371;4552584,402082;0;0
2015-07-14;DITTA CACUCCIOLO FILIPPO;IT016072006025;Bari;Bari;665685,676085;4551333,983801;0;0
2015-07-14;DITTA CACUCCIOLO FRANCESCO;IT016072006026;Bari;Bari;666739,235467;4551048,286752;0;0
2015-07-13;STABILIMENTO BALNEARE NAUTILUS POLARIS;IT016072022001;Bari;Giovinazzo;638258,348242;4561501,446698;0;0
2015-07-13;MONASTERO - CIMITERO;IT016072022002;Bari;Giovinazzo;639087,961531;4561467,194711;0;0
2015-07-13;MARMERIA;IT016072022003;Bari;Giovinazzo;642116,846473;4560019,040634;0;0
2015-07-13;VILLE GIAPPONESI;IT016072022004;Bari;Giovinazzo;643033,358389;4559630,698592;0;0
2015-07-13;ZONA RESIDENZIALE VALENTINI;IT016072022005;Bari;Giovinazzo;644477,799119;4559147,313878;0;0
2015-07-13;TORRE GAVETONE - RISTORANTE LA PERLA;IT016072022006;Bari;Giovinazzo;637576,545369;4561609,084577;0;0
2015-07-13;SC. EMERG. FOGNA NERA - LOC. CAPPELLA;IT016072022007;Bari;Giovinazzo;641044,049887;4560588,845081;0;0
2015-07-13;RISTORANTE TORUCCIO E C.A. 7;IT016072022008;Bari;Giovinazzo;641099,234485;4560321,607430;0;0
2015-07-13;FOGNA CIT.NA GIOVINAZZO 500 MT SUD;IT016072022009;Bari;Giovinazzo;642861,389358;4559614,632412;0;0
2015-07-13;HOTEL RIVA DEL SOLE;IT016072022010;Bari;Giovinazzo;644035,769968;4559390,949180;0;0
2015-07-15;MOTEL AGIP;IT016072028001;Bari;Mola di Bari;670864,488937;4549864,615036;0;0
2015-07-15;CALA PADOVANO;IT016072028002;Bari;Mola di Bari;672178,066521;4549586,644949;0;0
2015-07-15;CAMPO TIRO A VOLO;IT016072028003;Bari;Mola di Bari;673570,275847;4548971,721418;0;0
2015-07-15;CALA PELUNNO;IT016072028004;Bari;Mola di Bari;675202,880972;4548084,919085;0;0
2015-07-15;CAMPING CALORIA;IT016072028005;Bari;Mola di Bari;677504,748001;4546597,463019;0;0
2015-07-15;VILLA CASTELLO;IT016072028006;Bari;Mola di Bari;678546,561263;4546005,866719;0;0
2015-07-15;CALA ARENA;IT016072028007;Bari;Mola di Bari;679735,084197;4545327,685325;0;0
2015-07-15;DITTA COISPA;IT016072028008;Bari;Mola di Bari;671769,487689;4549715,368794;0;0
2015-07-15;FOGNA CIT.NA MOLA 500 MT SUD;IT016072028009;Bari;Mola di Bari;677367,640861;4546681,691204;0;0
2015-07-15;DITTA IOM - EX SANSOLIVE;IT016072028010;Bari;Mola di Bari;678966,445407;4545810,719576;0;0
2015-07-15;COZZE - STAB.BALN. CANALONE;IT016072028011;Bari;Mola di Bari;679226,528385;4545697,778346;0;0
2015-07-08;SCOGLIERA (SERRE);IT016072029001;Bari;Molfetta;632121,111384;4563681,968717;0;0
2015-07-13;LIDO PARK CLAB - CAMPO SPORTIVO;IT016072029002;Bari;Molfetta;635339,322074;4562231,867712;0;0
2015-07-13;I CALA RISTORANTE ASTORIA;IT016072029003;Bari;Molfetta;636494,673142;4561741,383101;0;0
2015-07-08;LIDO NETTUNO;IT016072029004;Bari;Molfetta;629623,496189;4565271,704327;0;0
2015-07-08;SC. CIT.RUVO TERLIZZI T.CALD.NO 500 M.S.;IT016072029005;Bari;Molfetta;630049,932712;4565129,842063;0;0
2015-07-08;FOGNA CIT.NA MOLFETTA 500 MT SUD;IT016072029006;Bari;Molfetta;630889,824828;4564725,726879;0;0
2015-07-13;ACQUE PLUVIALI VIA ISONZO;IT016072029007;Bari;Molfetta;634839,070773;4562359,679652;0;0
2015-07-13;C.A. TORRE LAMA CUPA O 1' CALA;IT016072029008;Bari;Molfetta;635510,466029;4561966,191289;0;0
2015-07-16;CALA CORVINO;IT016072030001;Bari;Monopoli;690612,223627;4538409,776962;0;4
2015-07-16;SILOS GIALLO;IT016072030002;Bari;Monopoli;691414,733093;4538405,134754;0;23
2015-07-16;LIDO PANTANO;IT016072030003;Bari;Monopoli;692873,948053;4536894,713385;0;81
2015-07-17;LIDO ROSSO;IT016072030004;Bari;Monopoli;694482,581314;4535363,049277;2;4
2015-07-17;PORTO MARZANO;IT016072030005;Bari;Monopoli;695607,550048;4534405,127516;0;0
2015-07-17;CASTELLO S STEFANO;IT016072030006;Bari;Monopoli;696447,628479;4533594,503226;1;1
2015-07-17;TORRE CINTOLA;IT016072030007;Bari;Monopoli;697301,613599;4532321,437176;0;0
2015-07-17;LA MANDIA (200 M NORD);IT016072030008;Bari;Monopoli;697822,862059;4531223,876834;0;4
2015-07-17;RECINTO IN MURATURA;IT016072030009;Bari;Monopoli;699606,636422;4530281,916422;3;91
2015-07-17;VILLETTA SOLITARIA CON TEGOLE ROSSE;IT016072030010;Bari;Monopoli;701068,644982;4529830,544250;0;3
2015-07-16;FOGNA CIT.NA MONOPOLI 500 MT SUD;IT016072030011;Bari;Monopoli;692345,846433;4537328,191669;0;5
2015-07-17;LAMA DON ANGELO;IT016072030012;Bari;Monopoli;695125,228592;4534684,240164;0;2
2015-07-17;IUMO;IT016072030013;Bari;Monopoli;699157,445745;4530374,850608;0;3
2015-07-15;CAMPO SPORTIVO;IT016072035001;Bari;Polignano a Mare;681221,357796;4544621,318390;0;0
2015-07-15;CALA RIPAGNOLA;IT016072035002;Bari;Polignano a Mare;682865,293254;4544260,282243;0;0
2015-07-15;CALA S GIOVANNI;IT016072035003;Bari;Polignano a Mare;683936,632695;4542906,375434;0;0
2015-07-15;CALA APRIFICO;IT016072035004;Bari;Polignano a Mare;685047,208876;4541930,900066;0;0
2015-07-16;PORTO PARADISO;IT016072035005;Bari;Polignano a Mare;685889,511444;4541126,967202;0;2
2015-07-16;MACELLO;IT016072035006;Bari;Polignano a Mare;687519,244002;4540489,865682;0;4
2015-07-16;POZZOVIVO (MARMERIA);IT016072035007;Bari;Polignano a Mare;689109,605808;4539543,462701;8;26
2015-07-15;DITTA CARONE BART.;IT016072035008;Bari;Polignano a Mare;683766,792941;4543369,707345;0;0
2015-07-16;SCARICO EMERGENZA EAAP;IT016072035009;Bari;Polignano a Mare;686421,431885;4540940,048901;3;6
2015-07-16;EX FOGNA CIT.NA POLIGNANO 500 MT NORD;IT016072035010;Bari;Polignano a Mare;688192,559525;4540389,743843;0;2
2015-07-14;APANI LIDO S VINCENZO;IT016074001001;Brindisi;Brindisi;738924,9891;4508809,142;0;0
2015-07-14;APANI LIDO AZZURRO;IT016074001002;Brindisi;Brindisi;739234,7992;4508664,282;0;0
2015-07-14;APANI LIDO ARCA DI NOE';IT016074001003;Brindisi;Brindisi;739376,4058;4508637,606;0;0
2015-07-15;APANI LIDO S LUCIA;IT016074001004;Brindisi;Brindisi;740468,997;4508272,494;0;0
2015-07-14;GIANCOLA LIDO AMMIN.NE PROVINCIALE;IT016074001005;Brindisi;Brindisi;742286,3076;4507985,418;2;0
2015-07-14;SBITRI LIDO S ANNA;IT016074001006;Brindisi;Brindisi;744557,9646;4507562,123;0;0
2015-07-15;SBITRI VECCHIO LIDO ACQUE CHIARE;IT016074001007;Brindisi;Brindisi;745461,3679;4507576,426;0;0
2015-07-14;PUNTA PENNE LIDO VIGILI DEL FUOCO;IT016074001008;Brindisi;Brindisi;747247,5826;4507345,105;0;0
2015-07-15;PUNTA PENNE LIDO POSTE E TELEGRAFI;IT016074001009;Brindisi;Brindisi;747851,6445;4507496,334;0;0
2015-07-14;PUNTA PENNE LIDO GRANCHIO ROSSO;IT016074001010;Brindisi;Brindisi;747963,1183;4507654,021;0;0
2015-07-14;MATERDOMINI SPIAG. LIBERA PRIMA DEI CC.;IT016074001011;Brindisi;Brindisi;749376,1655;4505938,303;1;0
2015-07-14;MATERDOMINI SPIAGGIA TRA LIDI CC. E P.S.;IT016074001012;Brindisi;Brindisi;749548,9821;4505781,143;0;0
2015-07-14;MATERDOMINI LIDO BRIN (MALCARNE);IT016074001013;Brindisi;Brindisi;749684,5974;4505705,169;0;0
2015-07-14;"MATERDOMINI LA CONCA-PRIMA DI """"DEL SOLE""""";IT016074001014;Brindisi;Brindisi;750092,9538;4505381,755;0;0
2015-07-15;CERANO - LIDO CERANO;IT016074001015;Brindisi;Brindisi;757956,3115;4493894,833;1;0
2015-07-14;SBITRI - SC. I.A.M. 200 MT SUD;IT016074001016;Brindisi;Brindisi;746399,1053;4507490,358;0;1
2015-07-14;MATERDOMINI - SC. FOGNA 500 MT NORD;IT016074001017;Brindisi;Brindisi;749339,6896;4506141,893;0;0
2015-07-14;MATERDOMINI - SC. FOGNA 500 MT SUD;IT016074001018;Brindisi;Brindisi;750039,1378;4505662,466;0;0
2015-07-15;CERANO - SC.CENT.LE BR S. 500 MT NORD;IT016074001019;Brindisi;Brindisi;757179,8905;4494814,457;0;0
2015-07-15;CERANO - SC. CENT.LE BR S. 500 MT SUD;IT016074001020;Brindisi;Brindisi;757812,2098;4494022,934;0;1
2015-07-14;ZONA PUNTA PENNE;IT016074001021;Brindisi;Brindisi;748941,0966;4507135,708;0;0
2015-07-14;DI FRONTE ALLO SCOGLIO DI APANI;IT016074001022;Brindisi;Brindisi;738365,1631;4509264,753;0;0
2015-07-15;A SUD DELLE SALINELLE;IT016074001023;Brindisi;Brindisi;757474,7439;4497356,097;0;0
2015-07-14;TORRE GUACETO - CANALE REALE 250 MT. SUD;IT016074001024;Brindisi;Brindisi;737353,0416;4509722,513;0;0
2015-07-14;SBITRI - SCARICO I.A.M. 200 MT. NORD;IT016074001025;Brindisi;Brindisi;745992,6284;4507456,192;0;1
2015-07-16;"TORRE S SABINA - """"LA NOSTRA FAMIGLIA""""";IT016074002001;Brindisi;Carovigno;727355,7966;4515901,231;0;0
2015-07-16;"TORRE S SABINA - DX """"LA NOSTRA FAMIGLIA""""";IT016074002002;Brindisi;Carovigno;727807,4414;4515548,214;0;0
2015-07-16;TORRE S SABINA - VICINO PORTO TURISTICO;IT016074002003;Brindisi;Carovigno;728604,1343;4515448,032;0;3
2015-07-16;TORRE S SABINA - CALA IN FONDO AL PAESE;IT016074002004;Brindisi;Carovigno;729304,7032;4515033,451;0;1
2015-07-16;PANTANAGIANNI SPIAGGIA LIBERA;IT016074002005;Brindisi;Carovigno;729864,4822;4514572,865;0;2
2015-07-16;MORGICCHIO LIDO SABBIA D'ORO;IT016074002006;Brindisi;Carovigno;730287,77;4514219,924;0;0
2015-07-16;SPECCHIOLLA LIDO BELFIORE;IT016074002007;Brindisi;Carovigno;731051,1711;4513776,782;0;0
2015-07-16;SPECCHIOLLA SPIAGGIA LIBERA A DESTRA;IT016074002008;Brindisi;Carovigno;731667,1231;4513093,095;0;3
2015-07-14;PUNTA PENNA GROSSA (OSPEDALE DI SUMMA);IT016074002009;Brindisi;Carovigno;734421,5221;4511536,072;0;0
2015-07-14;TORRE GUACETO CALA ANTISTANTE;IT016074002010;Brindisi;Carovigno;735847,7534;4511191,26;0;0
2015-07-16;SPECCHIOLLA - SC. FOGNA 500 MT NORD;IT016074002011;Brindisi;Carovigno;731185,7754;4513684,834;0;0
2015-07-16;DI FRONTE ALLA STRADA MASSERIA MONACELLA;IT016074002012;Brindisi;Carovigno;726701,0515;4516171,167;0;2
2015-07-16;SPECCHIOLA SCARICO FOGNA 500 MT. SUD;IT016074002013;Brindisi;Carovigno;731608,1629;4513205,789;0;0
2015-07-14;PUNTA BUFALORIA;IT016074002014;Brindisi;Carovigno;732786,8096;4512485,939;0;0
2015-07-14;PUNTA BUFALORIA SPIAGGIA AEREONAUTICA;IT016074002015;Brindisi;Carovigno;733772,5255;4511782,547;0;0
2015-07-17;TORRE EGNAZIA (ANTISTANTE CASE AZZURRA);IT016074007001;Brindisi;Fasano;701842,4179;4528925,926;0;0
2015-07-17;"SAVELLETRI RISTORANTE """"LA SORGENTE""""";IT016074007002;Brindisi;Fasano;702996,8106;4527846,543;0;1
2015-07-17;SAVELLETRI LIDO SIRENETTA;IT016074007003;Brindisi;Fasano;703412,3284;4527209,881;0;1
2015-07-17;CALA PALMIERI;IT016074007004;Brindisi;Fasano;704343,7532;4526550,656;0;0
2015-07-17;LA FORCATELLA ANTISTANTE L'EDIL MARMI;IT016074007005;Brindisi;Fasano;705703,1739;4525730,197;0;0
2015-07-17;LA FORCATELLA PRIMA DELLA CASA BIANCA;IT016074007006;Brindisi;Fasano;706108,3804;4525464,035;1;3
2015-07-17;TORRE CANNE NORD PRIMA DI CASE BIANCHE;IT016074007007;Brindisi;Fasano;706894,1154;4525022,125;1;0
2015-07-17;TORRE CANNE NORD PRIMA DELLA CASA GRIGIA;IT016074007008;Brindisi;Fasano;707588,7128;4524486,852;0;0
2015-07-17;TORRE CANNE DI FRONTE AL FARO;IT016074007009;Brindisi;Fasano;708326,6778;4524075,142;1;0
2015-07-17;TORRE CANNE S LIBERA PRIMA DELLA CHIESA;IT016074007010;Brindisi;Fasano;708154,639;4523545,868;0;2
2015-07-17;TORRE CANNE LIDO PIPOLI;IT016074007011;Brindisi;Fasano;708241,2224;4523350,513;0;4
2015-07-17;TORRE CANNE LIDO HOTEL TERME;IT016074007012;Brindisi;Fasano;708470,3823;4523153,343;0;1
2015-07-17;TORRE CANNE LIDO SABBIA D'ORO;IT016074007013;Brindisi;Fasano;708662,4359;4523004,542;0;0
2015-07-17;TORRE CANNE LIDO CAMPING LE DUNE;IT016074007014;Brindisi;Fasano;709710,1938;4522417,037;0;0
2015-07-17;TORRE CANNE LIDO BIZZARRO;IT016074007015;Brindisi;Fasano;709875,652;4522359,785;0;2
2015-07-17;TORRE CANNE-SUD POSTO DI TAVERNESE;IT016074007016;Brindisi;Fasano;710733,2652;4521891,047;0;0
2015-07-17;TORRE CANNE-SUD A SUD POSTO DI TAVERNESE;IT016074007017;Brindisi;Fasano;711826,3013;4521397,11;0;0
2015-07-17;SCARICO IMARFA 200 M. NORD;IT016074007018;Brindisi;Fasano;704572,9465;4526387,42;0;2
2015-07-17;SCARICO IMARFA 200. SUD;IT016074007019;Brindisi;Fasano;704838,4557;4526142,223;0;0
2015-07-17;T. CANNE - CORSO D'ACQUA FIUME PICCOLO;IT016074007020;Brindisi;Fasano;709374,9929;4522576,673;0;0
2015-07-17;FIUME MORELLO LIDO MORELLI;IT016074012001;Brindisi;Ostuni;712892,8277;4520995,677;0;1
2015-07-17;TORRE S LEONARDO DOPPIO CANCELLO;IT016074012002;Brindisi;Ostuni;713845,9735;4520467,555;0;0
2015-07-17;PILONE LIDO CAMPING PILONE;IT016074012003;Brindisi;Ostuni;714157,5831;4520260,727;0;3
2015-07-17;PILONE S LIBERA (PRIMA DEL DISTR AGIP);IT016074012004;Brindisi;Ostuni;714535,4547;4520147,964;0;1
2015-07-17;ROSA MARINA;IT016074012005;Brindisi;Ostuni;716003,8504;4519475,099;0;3
2015-07-17;MONTICELLI S MONTICELLI;IT016074012006;Brindisi;Ostuni;716717,3027;4519316,918;0;3
2015-07-17;DIANA MARINA S DIANA MARINA;IT016074012007;Brindisi;Ostuni;717472,4534;4519184,129;1;4
2015-07-16;VILLANOVA VIALE DOGNANA;IT016074012008;Brindisi;Ostuni;718796,1078;4518577,895;0;1
2015-07-16;VILLANOVA LIDO FONTANELLE;IT016074012009;Brindisi;Ostuni;718920,5982;4518609,968;0;0
2015-07-16;"VILLANOVA DI FRONTE A """"PLAIA RESIDENCE""""";IT016074012010;Brindisi;Ostuni;720172,2023;4518307,463;0;2
2015-07-16;COSTA MERLATA DI FRONTE A VIA DEL MARE;IT016074012011;Brindisi;Ostuni;723251,067;4517380,78;0;0
2015-07-16;COSTA MERLATA STRADA CON CASA ROSSA;IT016074012012;Brindisi;Ostuni;723915,8697;4517123,733;0;1
2015-07-16;TORRE POZZELLA CALA DI FRONTE;IT016074012013;Brindisi;Ostuni;724840,8146;4516780,977;0;0
2015-07-16;LAMAFORCA CALA A SINISTRA;IT016074012014;Brindisi;Ostuni;725861,239;4516553,055;0;0
2015-07-16;VILLANOVA F.CAN.LAMA ANTELMI 200 MT NORD;IT016074012015;Brindisi;Ostuni;719251,9398;4518509,619;0;1
2015-07-16;VILLANOVA F.CAN.LAMA ANTELMI 200 MT SUD;IT016074012016;Brindisi;Ostuni;719594,3599;4518489,974;0;0
2015-07-16;T.POZZELLA - SC. VALTUR 200 MT NORD;IT016074012017;Brindisi;Ostuni;725121,8437;4516690,192;0;0
2015-07-16;ZONA GORGOGNOLO NUOVO;IT016074012018;Brindisi;Ostuni;721793,6053;4517915,797;0;0
2015-07-16;LOCALITA' PROCACCIO;IT016074012019;Brindisi;Ostuni;720752,3109;4518059,602;0;4
2015-07-16;FOSSO PUNTORE DI FRONTE STRADA VICINALE;IT016074012020;Brindisi;Ostuni;722338,6316;4517648,282;0;3
2015-07-16;TORRE POZZELLA VILLAGGIO VALTUR;IT016074012021;Brindisi;Ostuni;725041,0951;4516724,863;0;1
2015-07-15;CAMPO DI MARE SCALA LA ROTONDA;IT016074016001;Brindisi;San Pietro Vernotico;760041,0656;4492319,955;1;0
2015-07-15;TORRE S GENNARO LIDO S GENNARO;IT016074018001;Brindisi;Torchiarolo;760656,5935;4491537,74;0;0
2015-07-15;TORRE S GENNARO LIDO PRESEPE;IT016074018002;Brindisi;Torchiarolo;761017,3158;4490655,523;0;0
2015-07-15;LENDINUSO SPIAGGIA LIBERA;IT016074018003;Brindisi;Torchiarolo;762106,8151;4489828,84;0;0
2015-07-15;LENDINUSO LOCALITA CANUTA;IT016074018004;Brindisi;Torchiarolo;762431,8727;4489640,549;0;0
2015-07-15;LENDINUSO - CAN.INFOCACIUCCI 200 MT NORD;IT016074018005;Brindisi;Torchiarolo;761497,1395;4490198,92;1;1
2015-07-15;LENDINUSO - CAN.INFOCACIUCCI 200 MT SUD;IT016074018006;Brindisi;Torchiarolo;761881,5904;4489964,536;1;0
2015-07-08;POSTO COSSO;IT016075004001;Lecce;Alliste;762909,1553;4422083,89;1;8
2015-07-08;LA PILELLA;IT016075004002;Lecce;Alliste;761587,7452;4423515,058;1;6
2015-07-08;MARINA DI CAPILUNGO;IT016075004003;Lecce;Alliste;760239,1608;4424842,687;1;5
2015-07-14;INGRESSO DEL PORTICCIOLO;IT016075005001;Lecce;Andrano;791176,4395;4430430,133;0;0
2015-07-14;LA BOTTE;IT016075005002;Lecce;Andrano;790957,266;4429958,268;0;0
2015-07-09;ARENILE S.MARIA DI LEUCA;IT016075019001;Lecce;Castrignano del Capo;787416,0034;4410385,903;0;0
2015-07-09;TORRE MARCHIELLO;IT016075019002;Lecce;Castrignano del Capo;785945,3346;4410219,869;0;0
2015-07-09;LE FELLONICHE;IT016075019003;Lecce;Castrignano del Capo;784705,3265;4411533,116;0;0
2015-07-14;1000 MT S.TORRE TIGGIANO;IT016075024001;Lecce;Corsano;790644,4444;4420712,527;0;0
2015-07-14;TORRE NOVAGLIE;IT016075024002;Lecce;Corsano;790484,8624;4418637,043;0;0
2015-07-14;SENO DELL'ACQUAVIVA;IT016075027001;Lecce;Diso;791626,112;4432331,625;0;0
2015-07-14;MARINA DI NOVAGLIE;IT016075028001;Lecce;Gagliano del Capo;790239,87;4417577,653;0;0
2015-07-14;IL CIOLO;IT016075028002;Lecce;Gagliano del Capo;789827,2465;4415894,562;0;0
2015-07-14;MASSERIA CUCURUZZI;IT016075028003;Lecce;Gagliano del Capo;790089,5226;4414020,437;0;0
2015-07-14;MASSERIA PADULI;IT016075028004;Lecce;Gagliano del Capo;789705,4508;4412213,983;0;0
2015-07-14;FARO DI S.MARIA DI LEUCA;IT016075028005;Lecce;Gagliano del Capo;788627,2687;4410475,382;0;0
2015-07-07;LA REGGIA;IT016075030001;Lecce;Galatone;755652,6831;4445279,588;0;0
2015-07-08;GALLIPOLI-POSTO LI SORCI;IT016075031001;Lecce;Gallipoli;756950,0185;4429362,625;0;1
2015-07-08;MASSERIA DEL PIZZO;IT016075031002;Lecce;Gallipoli;755771,6182;4431206,191;0;0
2015-07-08;TORRE DEL PIZZO;IT016075031003;Lecce;Gallipoli;756489,909;4431724,054;0;0
2015-07-08;500 MT SUD HOTEL LE SIRENUSE;IT016075031004;Lecce;Gallipoli;757559,4166;4433088,397;0;0
2015-07-08;300 MT N HOTEL COSTA BRADA;IT016075031005;Lecce;Gallipoli;757589,9078;4435003,269;5;10
2015-07-08;BAIA VERDE-SPIAGGIA;IT016075031006;Lecce;Gallipoli;757202,7887;4435915,849;0;4
2015-07-08;LIDO SAN GIOVANNI;IT016075031007;Lecce;Gallipoli;756404,3951;4437062,532;2;10
2015-07-08;SPIAGGIA LIDO PICCOLO;IT016075031008;Lecce;Gallipoli;755602,7617;4437621,914;1;6
2015-07-07;RIVABELLA;IT016075031009;Lecce;Gallipoli;756630,7587;4441608,06;0;0
2015-07-07;LIDO CONCHIGLIE-SPIAGGIA;IT016075031010;Lecce;Gallipoli;756563,9105;4443582,38;0;0
2015-07-08;CEDUC 500 MT NORD P.P.106;IT016075031011;Lecce;Gallipoli;755210,9169;4437801,869;0;8
2015-07-07;500 MT NORD SCAR. DISTILLERIA SALENTO;IT016075031012;Lecce;Gallipoli;756032,4329;4439741,058;0;1
2015-07-16;CASALABATE,LOC.MASSERIA ROMATELLE;IT016075035001;Lecce;Lecce;763191,0073;4489156,912;0;0
2015-07-16;CASALABATE,500 MT S.TORRE SPECCHIOLLA;IT016075035002;Lecce;Lecce;764336,403;4488085,455;0;0
2015-07-16;CASALABATE,SPIAGGIA;IT016075035003;Lecce;Lecce;764682,8716;4487634,466;0;2
2015-07-16;CAMPEGGIO TORRE RINALDA;IT016075035004;Lecce;Lecce;766416,4314;4486615,701;1;0
2015-07-16;SPIAGGIA TORRE RINALDA;IT016075035005;Lecce;Lecce;767595,4981;4486150,599;0;0
2015-07-16;SPIAGGIA BELLA;IT016075035006;Lecce;Lecce;769350,8395;4485180,961;0;0
2015-07-16;TORRE CHIANCA,STAB.IL CIRCEO;IT016075035007;Lecce;Lecce;771035,78;4484713,194;0;0
2015-07-16;TORRE CHIANCA-ALLA TORRE;IT016075035008;Lecce;Lecce;772575,0128;4483904,057;0;1
2015-07-16;LAGO GRANDE;IT016075035009;Lecce;Lecce;774010,0675;4482721,216;0;0
2015-07-16;FRIGOLE-STAB.MARINARELLA;IT016075035010;Lecce;Lecce;775467,9901;4481570,337;1;1
2015-07-16;FRIGOLE-SPIAGGIA LIBERA;IT016075035011;Lecce;Lecce;775765,5635;4481179,804;0;0
2015-07-16;FRIGOLE-CAMPEGGIO PINIMAR;IT016075035012;Lecce;Lecce;775969,9922;4480754,981;0;0
2015-07-16;300 MT SUD DARSENA;IT016075035013;Lecce;Lecce;780247,5964;4476806,354;0;0
2015-07-16;SAN CATALDO-VICINO AL FARO;IT016075035014;Lecce;Lecce;780539,2021;4476601,205;0;0
2015-07-16;SAN CATALDO-SPIAGGIA LIBERA;IT016075035015;Lecce;Lecce;780656,2104;4475987,717;0;0
2015-07-16;SAN CATALDO-LA ROTONDA;IT016075035016;Lecce;Lecce;780622,0388;4475682,556;0;0
2015-07-16;TORRE SPECCHIA RUGGERI;IT016075043001;Lecce;Melendugno;786987,4573;4469153,994;0;0
2015-07-16;MASSERIA NUOVA;IT016075043002;Lecce;Melendugno;788412,0811;4467757,418;0;0
2015-07-16;SAN FOCA-VICINO ALLA TORRE;IT016075043003;Lecce;Melendugno;789077,9018;4467041,9;0;0
2015-07-15;COLONIA MARINA PIO XII;IT016075043004;Lecce;Melendugno;789834,008;4466452,654;0;0
